g1.1,g1.2,g1.3,g1.4,g1.5,g1.6,g1.7,g1.8,g2.1,g2.2,g2.3,g2.4,g3.1,g3.2,g3.3,g3.4,g3.5,g4.1,g4.2
8.649591999999998,4.894544,4.428167999999999,1.139496,5.365728000000001,8.649591999999998,8.178408000000001,6.774471999999999,5.657466,5.655543,2.261448,5.655543,4.919034,4.919034,4.919034,1.342254,3.130644,8.565944,4.894056000000001
